season,position_filter,player_id,player_name,position,nfl_team,snapshot_week,cutoff_contract_deadline_date,season_kickoff_date,season_end_date,season_end_week,franchise_id,team_name,status,salary,contract_year,contract_status,contract_info,inferred_contract_info,extension_flag,restructure_flag,mym_flag,cap_penalty_flag,mid_year_multi_flag,mid_year_multi_reason,end_season_contract_year,legacy_gf_flag,legacy_rule_flag,remaining_tcv_at_drop,legacy_cap_penalty_amount,current_cap_penalty_amount,at_time_cap_penalty_amount,contract_length,tcv,aav,year_values_json,inferred_extension_term,inferred_extension_rate,contract_year_index,contract_year_value,earned_to_date,earned_season_full,earned_season_prorated,earned_total_through_season,earned_remaining_after_season,earned_as_of_date,multi_aav_flag,parsed_aav_source,manual_review_flag,manual_review_reason,prior_season,prior_season_last_week,prior_franchise_id,prior_team_name,prior_status,prior_salary,prior_contract_year,prior_contract_status,prior_contract_info,prior_contract_length,prior_tcv,prior_aav,prior_year_values_json,prior_extension_flag,prior_multi_aav_flag,prior_parsed_aav_source,prior_earned_to_date,prior_was_contract_status,prior_rollover_expected_under_contract,prior_expiring_contract,week1_is_contract_status,change_category,current_transaction_date,current_transaction_source,source_detail,drop_in_season_flag,drop_week_guess,drop_on_taxi_flag,taxi_eligible_drop_flag,taxi_eligible_reason,tag_cut_pre_auction_flag,waiver_pickup_flag,waiver_guarantee_pct,waiver_guarantee_amount,drop_earned_amount,drop_guarantee_amount,draftpick_round,draftpick_roundorder,draftpick_overall,auction_type,auction_bid_amount,auction_date,drop_count_pre_deadline,last_drop_date,last_drop_team,last_drop_method,last_drop_raw_type,add_count_pre_deadline,last_add_date,last_add_team,last_add_method,last_add_raw_type,last_add_salary,trade_count_pre_deadline,last_trade_date,last_trade_group_id,cap_penalty,cap_penalty_note,generated_at_utc
2017,TE,13236,"Everett, Gerald",TE,LAR,1,2017-09-01,2017-09-07,2017-12-25,16,0003,Gride,TAXI_SQUAD,2000,3,ROOKIE,,"CL 3| TCV 6K| AAV 2K| Y1-2K, Y2-2K, Y3-2K",0,0,0,0,0,,3,0,1,6000,0,0,0,3,6000,2000,{},0,0,1,2000,0,2000,2000,2000,4000,2017-12-25,0,tcv_div_cl,1,change_category_manual_review,2016,0,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,2,2017-08-07,trade2017_37,0,legacy,2026-04-21 22:08:47
2025,TE,17103,"Fannin, Harold",TE,CLE,1,2025-08-31,2025-09-04,2025-12-29,17,0007,Sex Manther,TAXI_SQUAD,5000,3,Rookie,CL 3| TCV 15K| AAV 5K,"CL 3| TCV 15K| AAV 5K| Y1-5K, Y2-5K, Y3-5K",0,0,0,0,0,,3,0,0,15000,0,0,0,3,15000,5000,{},0,0,1,5000,0,5000,5000,5000,10000,2025-12-29,0,aav_token_1,1,change_category_manual_review,2024,23,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:17
2019,TE,14137,"Fant, Noah",TE,DEN,1,2019-09-01,2019-09-05,2019-12-23,16,0011,Cleon Ca$h,TAXI_SQUAD,2000,3,Rookie GF,,"CL 3| TCV 6K| AAV 2K| Y1-2K, Y2-2K, Y3-2K",0,0,0,0,0,,3,1,1,6000,0,0,0,3,6000,2000,{},0,0,1,2000,0,2000,2000,2000,4000,2019-12-23,0,tcv_div_cl,1,change_category_manual_review,2018,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:53
2021,TE,14137,"Fant, Noah",TE,DEN,1,2021-09-01,2021-09-09,2022-01-03,17,0005,Run CMC,ROSTER,2000,2,Veteran,"CL 2| TCV 10K| AAV 2K/8K| (2,8)","CL 2| TCV 14K| AAV 2K/12K| Y1-2K, Y2-12K| Inferred Extension",1,0,0,0,0,,2,0,0,14000,0,0,0,2,10000,2000,{},1,10000,1,2000,0,2000,2000,2000,12000,2022-01-03,0,aav_token_1,1,contract_info_inconsistent,2020,22,0011,Cleon Ca$h,ROSTER,2000,2,Rookie GF,,2,4000,2000,{},0,0,tcv_div_cl,0,1,1,0,1,extension_inferred,2021-06-03,TRADE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,2,2021-06-03,trade2021_5,0,current,2026-04-21 22:09:02
2024,TE,15799,"Ferguson, Jake",TE,DAL,1,2024-09-01,2024-09-05,2024-12-30,17,0010,Blake Bombers,ROSTER,1000,2,Veteran,"CL 2| TCV 12K| AAV 1K/ 11K| Y1-1, Y2-11| Ext: Blake","CL 2| TCV 12K| AAV 1K/11K| Y1-1K, Y2-11K| Inferred Extension",1,0,0,0,0,,2,0,0,12000,0,0,0,2,12000,1000,"{""Y1"":1000,""Y2"":11000}",1,10000,1,1000,0,1000,1000,1000,11000,2024-12-30,0,aav_token_1,1,extension_inferred_but_contract_info_has_ext,2023,23,0010,Blake Bombers,ROSTER,1000,2,Veteran,CL 2| TCV 2K| AAV 1K,2,2000,1000,{},0,0,aav_token_1,0,1,1,0,1,extension_inferred,2024-03-01,ROLLOVER_BASELINE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:14
2025,TE,15799,"Ferguson, Jake",TE,DAL,1,2025-08-31,2025-09-04,2025-12-29,17,0008,Real Deal Creel,ROSTER,11000,2,Veteran,"CL 2| TCV 32K| AAV 11K, 21K| Y1-11, Y2-21| Ext: Blake, UW","CL 2| TCV 32K| AAV 11K/21K| Y1-11K, Y2-21K| Inferred Extension",1,0,0,0,0,,2,0,0,32000,0,0,0,2,32000,11000,"{""Y1"":11000,""Y2"":21000}",1,10000,1,11000,0,11000,11000,11000,21000,2025-12-29,0,aav_token_1,1,extension_inferred_but_contract_info_has_ext,2024,23,0010,Blake Bombers,ROSTER,1000,2,Veteran,"CL 2| TCV 12K| AAV 1K/ 11K| Y1-1, Y2-11| Ext: Blake",2,12000,1000,"{""Y1"":1000,""Y2"":11000}",1,0,aav_token_1,0,1,1,0,1,extension_inferred,2025-05-16,TRADE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,2,2025-05-16,trade2025_14,0,current,2026-04-21 22:09:17
2025,TE,17107,"Ferguson, Terrance",TE,LAR,1,2025-08-31,2025-09-04,2025-12-29,17,0010,Blake Bombers,TAXI_SQUAD,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,"CL 3| TCV 6K| AAV 2K| Y1-2K, Y2-2K, Y3-2K",0,0,0,0,0,,3,0,0,6000,0,0,0,3,6000,2000,{},0,0,1,2000,0,2000,2000,2000,4000,2025-12-29,0,aav_token_1,1,change_category_manual_review,2024,23,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:17
2021,TE,15331,"Freiermuth, Pat",TE,PIT,1,2021-09-01,2021-09-09,2022-01-03,17,0005,Run CMC,TAXI_SQUAD,2000,3,Rookie,CL 3| TCV 6K,"CL 3| TCV 6K| AAV 2K| Y1-2K, Y2-2K, Y3-2K",0,0,0,0,0,,3,0,0,6000,0,0,0,3,6000,2000,{},0,0,1,2000,0,2000,2000,2000,4000,2022-01-03,0,tcv_div_cl,1,change_category_manual_review,2020,22,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:02
2024,TE,15331,"Freiermuth, Pat",TE,PIT,1,2024-09-01,2024-09-05,2024-12-30,17,0005,HammerTime 🔨 ⏰,ROSTER,12000,1,Veteran,CL 1| TCV 12K| Ext: Hammer,CL 1| TCV 12K| AAV 12K| Y1-12K| Inferred Extension,1,0,0,0,0,,1,0,0,8000,0,0,0,1,12000,12000,{},1,10000,1,12000,0,12000,12000,16000,0,2024-12-30,0,tcv_div_cl,1,extension_inferred_but_contract_info_has_ext,2023,23,0005,HammerTime 🔨 ⏰,ROSTER,2000,1,Rookie,CL 3| TCV 6K,3,6000,2000,{},0,0,tcv_div_cl,4000,1,0,1,1,extension_inferred,2024-03-01,ROLLOVER_BASELINE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:14
2018,TE,13672,"Gesicki, Mike",TE,MIA,1,2018-09-01,2018-09-06,2018-12-24,16,0009,C-Town Chivalry,ROSTER,5000,3,Rookie,,"CL 3| TCV 15K| AAV 5K| Y1-5K, Y2-5K, Y3-5K",0,0,0,0,0,,3,0,1,15000,0,0,0,3,15000,5000,{},0,0,1,5000,0,5000,5000,5000,10000,2018-12-24,0,tcv_div_cl,1,change_category_manual_review,2017,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:50
2019,TE,13672,"Gesicki, Mike",TE,MIA,1,2019-09-01,2019-09-05,2019-12-23,16,0009,C-Town Chivalry,ROSTER,1000,3,Veteran,TCV 3K,"CL 3| TCV 23K| AAV 1K/11K| Y1-1K, Y2-11K, Y3-11K| Inferred Extension",1,0,0,0,1,multi_year_after_drop|add=2019-10-16|drop=2019-09-21,3,0,0,23000,0,0,0,3,3000,1000,{},1,10000,1,1000,0,1000,1000,1000,22000,2019-12-23,0,tcv_div_cl,1,mid_year_multi|contract_info_inconsistent,2018,16,0009,C-Town Chivalry,ROSTER,5000,3,Rookie,,3,15000,5000,{},0,0,tcv_div_cl,0,1,1,0,1,extension_inferred,2019-03-01,ROLLOVER_BASELINE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:08:53
2021,TE,13672,"Gesicki, Mike",TE,MIA,1,2021-09-01,2021-09-09,2022-01-03,17,0011,Cleon Ca$h,ROSTER,1000,3,Veteran,"CL 3| TCV 27K| AAV 1K/13K| (1,13,13)","CL 3| TCV 43K| AAV 1K/21K| Y1-1K, Y2-21K, Y3-21K| Inferred Extension",1,0,0,0,0,,3,0,0,43000,0,0,0,3,27000,1000,{},2,20000,1,1000,0,1000,1000,1000,42000,2022-01-03,0,aav_token_1,1,contract_info_inconsistent,2020,22,0011,Cleon Ca$h,ROSTER,1000,2,Veteran,TCV 3K,2,3000,1500,{},0,0,tcv_div_cl,0,1,1,0,1,extension_inferred,2021-03-01,ROLLOVER_BASELINE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:02
2018,TE,13674,"Goedert, Dallas",TE,PHI,1,2018-09-01,2018-09-06,2018-12-24,16,0011,Cleon Ca$h,TAXI_SQUAD,5000,3,Rookie,,"CL 3| TCV 15K| AAV 5K| Y1-5K, Y2-5K, Y3-5K",0,0,0,0,0,,3,0,1,15000,0,0,0,3,15000,5000,{},0,0,1,5000,0,5000,5000,5000,10000,2018-12-24,0,tcv_div_cl,1,change_category_manual_review,2017,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:50
2021,TE,13674,"Goedert, Dallas",TE,PHI,1,2021-09-01,2021-09-09,2022-01-03,17,0009,C-Town Chivalry,ROSTER,33000,2,FL,"CL 2| TCV 34K| AAV17K| (33,1)","CL 2| TCV 86K| AAV 33K/53K| Y1-33K, Y2-53K| Inferred Extension",1,0,0,0,0,,2,0,0,86000,0,0,0,2,34000,17000,{},2,20000,1,33000,0,33000,33000,33000,53000,2022-01-03,0,tcv_div_cl,1,contract_info_inconsistent,2020,22,0009,C-Town Chivalry,ROSTER,5000,1,Rookie GF,,1,5000,5000,{},0,0,tcv_div_cl,0,1,0,1,1,extension_inferred,2021-03-01,ROLLOVER_BASELINE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:09:02
2017,TE,9925,"Graham, Jimmy",TE,SEA,1,2017-09-01,2017-09-07,2017-12-25,16,0002,Crystal Blue Persuasian,ROSTER,16000,1,STANDARD,,CL 1| TCV 16K| AAV 16K| Y1-16K,0,0,0,0,0,,1,0,1,16000,0,0,0,1,16000,16000,{},0,0,1,16000,0,16000,16000,16000,0,2017-12-25,0,tcv_div_cl,1,change_category_manual_review,2016,0,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:47
2023,TE,15337,"Gray, Noah",TE,KCC,1,2023-09-01,2023-09-07,2023-12-31,17,0008,Real Deal Creel,ROSTER,1000,2,Veteran,CL 2| TCV 2K| AAV 1K,"CL 2| TCV 2K| AAV 1K| Y1-1K, Y2-1K",0,0,0,0,1,multi_year_after_drop|add=2023-12-31|drop=2023-12-21,2,0,0,2000,0,0,0,2,2000,1000,{},0,0,1,1000,0,1000,1000,1000,1000,2023-12-31,0,aav_token_1,1,mid_year_multi,2022,23,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,fa_auction,2023-08-06,AUCTION:FreeAgent,fa_auction | last_drop=2023-08-25 BBID_WAIVER,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,1000,2023-08-06,1,2023-08-25,Real Deal Creel,BBID,BBID_WAIVER,0,,,,,0,0,,,0,current,2026-04-21 22:09:10
2024,TE,15337,"Gray, Noah",TE,KCC,1,2024-09-01,2024-09-05,2024-12-30,17,0006,The Long Haulers,ROSTER,1000,3,Veteran,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1","CL 3| TCV 43K| AAV 1K/21K| Y1-1K, Y2-21K, Y3-21K| Inferred Extension",1,0,0,0,1,multi_year_after_drop|add=2024-11-16|drop=2024-11-14,3,0,0,43000,0,0,0,3,3000,1000,"{""Y1"":1000,""Y2"":1000,""Y3"":1000}",2,20000,1,1000,0,1000,1000,1000,42000,2024-12-30,0,aav_token_1,1,mid_year_multi|contract_info_inconsistent,2023,23,0001,Ulterior Warrior,ROSTER,1000,2,Veteran,CL 2| TCV 2K| AAV 1K,2,2000,1000,{},0,0,aav_token_1,0,1,1,0,1,extension_inferred,2024-07-23,TRADE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,2,2024-07-23,trade2024_29,0,current,2026-04-21 22:09:14
2017,TE,9902,"Gronkowski, Rob",TE,NEP,1,2017-09-01,2017-09-07,2017-12-25,16,0007,Sex Manther,ROSTER,61000,1,FRANCHISE,Ext. TCBOO '15 FTAG '16 Manther FTag '17,CL 1| TCV 61K| AAV 61K| Y1-61K,0,0,0,0,0,,1,0,1,61000,0,0,0,1,61000,61000,{},0,0,1,61000,0,61000,61000,61000,0,2017-12-25,0,tcv_div_cl,1,change_category_manual_review,2016,0,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:47
2017,TE,12676,"Henry, Hunter",TE,LAC,1,2017-09-01,2017-09-07,2017-12-25,16,0009,C-Town Chivalry,ROSTER,5000,2,ROOKIE,,"CL 2| TCV 10K| AAV 5K| Y1-5K, Y2-5K",0,0,0,0,0,,2,0,1,10000,0,0,0,2,10000,5000,{},0,0,1,5000,0,5000,5000,5000,5000,2017-12-25,0,tcv_div_cl,1,change_category_manual_review,2016,0,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:08:47
2019,TE,12676,"Henry, Hunter",TE,LAC,1,2019-09-01,2019-09-05,2019-12-23,16,0007,Sex Manther,ROSTER,17000,2,Veteran GF,Ext. CTown '19/'20,"CL 2| TCV 54K| AAV 17K/37K| Y1-17K, Y2-37K| Inferred Extension",1,0,0,0,0,,2,1,1,54000,0,0,0,2,34000,17000,{},2,20000,1,17000,0,17000,17000,17000,37000,2019-12-23,0,tcv_div_cl,1,contract_info_inconsistent,2018,16,0009,C-Town Chivalry,INJURED_RESERVE,5000,1,Rookie,,1,5000,5000,{},0,0,tcv_div_cl,0,1,0,1,1,extension_inferred,2019-03-11,TRADE,extension_inferred | expiring prior-year contract but still under contract without auction/waiver,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,2,2019-03-11,trade2019_9,0,legacy,2026-04-21 22:08:53
